id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
3989334,(2020 BL14),0.024241248,0.054205079,47500.60375,39768707.46,Earth,FALSE,25.2,FALSE
54016974,(2020 JT),0.092162655,0.206081961,38914.13479,62583610.64,Earth,FALSE,22.3,FALSE
54223846,(2021 WN),0.120935826,0.270420729,56429.05915,57173771.1,Earth,FALSE,21.71,FALSE
2140039,140039 (2001 SO73),0.623096019,1.393285055,46107.37706,34250135.97,Earth,FALSE,18.15,TRUE
2390725,390725 (2003 HB),0.306587876,0.685551332,75839.21845,41694075.74,Earth,FALSE,19.69,TRUE
3409668,(2008 HJ3),0.063760979,0.142573883,66555.20276,39194049.22,Earth,FALSE,23.1,FALSE
3618405,(2012 WS3),0.016770846,0.037500752,41600.03904,14367122.01,Earth,FALSE,26,FALSE
3647273,(2013 RC21),0.260948603,0.583498816,50560.11574,67136324.74,Earth,FALSE,20.04,FALSE
3667477,(2014 GC49),0.005064715,0.011325046,108873.8034,61221128.31,Earth,FALSE,28.6,FALSE
3710714,(2015 DT),0.069912523,0.156329154,36157.22502,22537064.35,Earth,FALSE,22.9,FALSE
3823894,(2018 JX),0.055533491,0.124176661,46818.97768,1490840.267,Earth,FALSE,23.4,FALSE
3824980,(2018 KU),0.013949382,0.031191767,28057.6094,2905389.66,Earth,FALSE,26.4,FALSE
3841834,(2019 JH5),0.021113245,0.04721065,95725.74231,55768300.55,Earth,FALSE,25.5,FALSE
3844011,(2019 SS2),0.001925551,0.004305662,27335.33193,31593800.24,Earth,FALSE,30.7,FALSE
54145782,(2021 JG9),0.024241248,0.054205079,54754.53982,11805978.57,Earth,FALSE,25.2,FALSE
54221205,(2021 VX22),0.002347226,0.005248558,29312.18157,30477736.11,Earth,FALSE,30.27,FALSE
2444935,444935 (2008 CQ1),0.363542322,0.812905344,9736.122592,49625376.55,Earth,FALSE,19.32,FALSE
3618064,(2012 WF),0.016016034,0.03581294,31224.42902,17584781.45,Earth,FALSE,26.1,FALSE
3639549,(2013 LE7),0.008405334,0.018794898,6196.414763,6819216.408,Earth,FALSE,27.5,FALSE
3726653,(2015 QY8),0.00732074,0.016369672,45356.38314,46814521.6,Earth,FALSE,27.8,FALSE
3825000,(2018 KL1),0.088014652,0.196806745,49768.3316,12868712.73,Earth,FALSE,22.4,FALSE
3825087,(2018 LL),0.031956189,0.07145621,102831.4512,1510712.609,Earth,FALSE,24.6,FALSE
3825278,(2018 LQ6),0.22108281,0.494356193,80346.29645,66369603.66,Earth,FALSE,20.4,FALSE
3836131,(2018 VT5),0.005303407,0.011858779,22792.04456,74388958.24,Earth,FALSE,28.5,FALSE
3836853,(2018 XR2),0.008405334,0.018794898,15887.60157,36378221.42,Earth,FALSE,27.5,FALSE
3844019,(2019 SE3),0.024241248,0.054205079,35531.58088,41334479.34,Earth,FALSE,25.2,FALSE
3906633,(2019 XF2),0.010105434,0.022596438,65783.9969,48727892.92,Earth,FALSE,27.1,FALSE
54192746,(2021 RQ2),0.003285148,0.007345815,9799.487717,13720568.48,Earth,FALSE,29.54,FALSE
54202343,(2021 TQ1),0.00623096,0.013932851,45916.59766,37155975.86,Earth,FALSE,28.15,FALSE
3263232,(2004 XG),0.040230458,0.089958039,46297.89816,59449202.14,Earth,FALSE,24.1,FALSE
3553062,(2010 XA11),0.016016034,0.03581294,42240.81013,55028476.61,Earth,FALSE,26.1,FALSE
3585731,(2011 VH5),0.139493823,0.311917671,45296.22739,18474030.6,Earth,FALSE,21.4,FALSE
3619459,(2012 XJ16),0.048367649,0.108153351,34241.23729,19252254.33,Earth,FALSE,23.7,FALSE
3655559,(2013 YL48),0.04411182,0.098637028,39726.49404,26515412.59,Earth,FALSE,23.9,FALSE
3746217,(2016 EE85),0.073207399,0.163696721,66570.21712,58856499.49,Earth,FALSE,22.8,FALSE
3753591,(2016 KL),0.018388867,0.041118757,42979.38199,18508391.85,Earth,FALSE,25.8,FALSE
3769397,(2017 CO32),0.370301078,0.828018383,84555.55177,63270776.14,Earth,FALSE,19.28,FALSE
3819678,(2018 HS3),0.192555078,0.430566244,54744.35238,66923592.4,Earth,FALSE,20.7,FALSE
3824087,(2018 JJ2),0.04411182,0.098637028,27165.47585,7866008.176,Earth,FALSE,23.9,FALSE
3824116,(2018 JJ3),0.042126461,0.094197631,50315.26021,8163689.656,Earth,FALSE,24,FALSE
3824991,(2018 KD1),0.033462237,0.074823838,19889.27893,13909238.82,Earth,FALSE,24.5,FALSE
3825135,(2018 LV2),0.024241248,0.054205079,29539.75296,6625886.907,Earth,FALSE,25.2,FALSE
3825141,(2018 LF3),0.020162992,0.045085821,23934.06218,8361339.05,Earth,FALSE,25.6,FALSE
3825283,(2018 LS6),0.096506147,0.215794305,76669.85407,22953587.67,Earth,FALSE,22.2,FALSE
54016687,(2020 HL4),0.031956189,0.07145621,86984.48876,69789079.74,Earth,FALSE,24.6,FALSE
54017003,(2020 JQ1),0.016016034,0.03581294,39831.27901,24671132.68,Earth,FALSE,26.1,FALSE
54099345,(2020 XQ2),0.076657557,0.171411509,72029.10246,63492139.31,Earth,FALSE,22.7,FALSE
54144237,(2021 JW2),0.007916897,0.017702719,15844.17704,3056129.471,Earth,FALSE,27.63,FALSE
54165399,(2021 NG),0.015224919,0.034043953,70528.61826,59086342.05,Earth,FALSE,26.21,FALSE
2530520,530520 (2011 LT17),0.11982708,0.267941497,90896.49636,71282038.12,Earth,FALSE,21.73,TRUE
3781642,(2017 SO10),0.031956189,0.07145621,30512.99161,69563829.85,Earth,FALSE,24.6,FALSE
3787626,(2017 UT2),0.031956189,0.07145621,25110.82269,28173549,Earth,FALSE,24.6,FALSE
3825021,(2018 KP2),0.035039264,0.078350176,47695.44655,4511633.181,Earth,FALSE,24.4,FALSE
3825181,(2018 KC4),0.014878357,0.033269018,40921.70403,917871.644,Earth,FALSE,26.26,FALSE
3836200,(2018 VN7),0.022108281,0.049435619,44622.78869,41070972.84,Earth,FALSE,25.4,FALSE
3843642,(2019 QJ4),0.024241248,0.054205079,21871.30947,33869802.29,Earth,FALSE,25.2,FALSE
3892746,(2019 VM4),0.012149404,0.027166893,59983.4782,37920934.99,Earth,FALSE,26.7,FALSE
54145572,(2021 JH7),0.308003021,0.688715693,134773.9575,39302811.48,Earth,FALSE,19.68,FALSE
54203013,(2021 TW2),0.018904055,0.042270753,27605.85514,74007389.08,Earth,FALSE,25.74,FALSE
2139345,139345 (2001 KA67),1.209358264,2.704207287,64247.87506,48572705.23,Earth,FALSE,16.71,FALSE
3566360,(2011 KB),0.025383703,0.056759685,26190.44028,15736535.79,Earth,FALSE,25.1,FALSE
3748469,(2016 FR12),0.031956189,0.07145621,33320.07813,36385117.12,Earth,FALSE,24.6,FALSE
3802062,(2018 FS3),0.139493823,0.311917671,27921.74845,11090881.31,Earth,FALSE,21.4,TRUE
3824090,(2018 JG2),0.04411182,0.098637028,24882.93908,7072084.665,Earth,FALSE,23.9,FALSE
3824989,(2018 KC1),0.020162992,0.045085821,15484.63083,8886501.011,Earth,FALSE,25.6,FALSE
3831862,(2018 TH6),0.033462237,0.074823838,17898.64612,43006428.85,Earth,FALSE,24.5,FALSE
3840109,(2019 EN2),0.008027032,0.017948989,29930.86404,60740985.64,Earth,FALSE,27.6,FALSE
3842591,(2019 KG2),0.017561232,0.039268108,52950.32026,20035695.81,Earth,FALSE,25.9,FALSE
3991610,(2020 DF),0.015295194,0.034201093,22776.70847,56442366.3,Earth,FALSE,26.2,FALSE
3402134,(2008 CL20),0.023150212,0.051765448,44861.15955,68583827.6,Earth,FALSE,25.3,FALSE
3588783,(2011 WH15),0.253837029,0.567596853,80028.49406,47268281.23,Earth,FALSE,20.1,FALSE
3674830,(2014 MS67),0.152951935,0.342010925,96625.77143,56982083.03,Earth,FALSE,21.2,FALSE
3696450,(2014 WO7),0.211132445,0.472106499,66086.9599,30537398.5,Earth,FALSE,20.5,FALSE
3801942,(2018 ER4),0.096506147,0.215794305,27912.19303,9810541.518,Earth,FALSE,22.2,FALSE
3819679,(2018 JA),0.211132445,0.472106499,57192.28295,7736863.805,Earth,FALSE,20.5,TRUE
3824981,(2018 KR),0.013949382,0.031191767,14509.7019,6029156.412,Earth,FALSE,26.4,FALSE
3825023,(2018 KO2),0.053034072,0.118587791,72174.31335,14758173.8,Earth,FALSE,23.5,FALSE
3825098,(2018 LE1),0.008405334,0.018794898,21203.0322,612689.446,Earth,FALSE,27.5,FALSE
3825280,(2018 LR6),0.211132445,0.472106499,12544.36884,44477957.18,Earth,FALSE,20.5,FALSE
54017117,(2020 KN1),0.066765941,0.149293183,51174.84544,34475482.63,Earth,FALSE,23,FALSE
54135138,(2021 GV2),0.007772397,0.017379608,20261.53081,62996422.34,Earth,FALSE,27.67,FALSE
2068347,68347 (2001 KB67),0.280902094,0.628116177,48019.80484,3653069.118,Earth,FALSE,19.88,TRUE
2204131,204131 (2003 YL),0.279611466,0.625230245,50723.97829,65150748.07,Earth,FALSE,19.89,FALSE
3576785,(2011 QE23),0.018388867,0.041118757,60305.86744,59188977.84,Earth,FALSE,25.8,FALSE
3699508,(2014 WG365),0.2658,0.594346868,53363.30479,9099151.197,Earth,FALSE,20,TRUE
3786445,(2017 TD6),0.009650615,0.021579431,31315.85255,72699306.71,Earth,FALSE,27.2,FALSE
3791252,(2017 XM1),0.031956189,0.07145621,44304.00168,61004925.4,Earth,FALSE,24.6,FALSE
3824070,(2018 JS1),0.231502122,0.517654482,45093.9939,50152860.18,Earth,FALSE,20.3,FALSE
3824080,(2018 JZ1),0.048367649,0.108153351,36153.23559,9223934.461,Earth,FALSE,23.7,FALSE
3825025,(2018 KN2),0.021113245,0.04721065,28943.50422,2343615.446,Earth,FALSE,25.5,FALSE
3825088,(2018 LM),0.024241248,0.054205079,18484.16923,1948783.029,Earth,FALSE,25.2,FALSE
3843051,(2019 MG2),0.105816886,0.23661375,40065.41417,48205100.54,Earth,FALSE,22,FALSE
54142835,(2021 JJ),0.02082356,0.046562896,18486.19559,14765282.98,Earth,FALSE,25.53,FALSE
54166830,(2021 NE2),0.014274305,0.031918317,58161.6804,44762055.72,Earth,FALSE,26.35,FALSE
54211781,(2021 UQ),0.042516252,0.095069231,49260.7051,51482057.19,Earth,FALSE,23.98,FALSE
2162679,162679 (2000 TK1),0.699125232,1.563291544,84455.66571,72507186.24,Earth,FALSE,17.9,FALSE
2497174,497174 (2004 TK10),0.139493823,0.311917671,61373.72579,49459050.5,Earth,FALSE,21.4,FALSE
3279191,(2005 KP9),0.152951935,0.342010925,29515.79955,36909464.54,Earth,FALSE,21.2,FALSE
3418110,(2008 NP3),0.072202956,0.161450717,29455.2217,46888187.89,Earth,FALSE,22.83,FALSE
3727180,(2015 RE36),0.101520787,0.227007381,34971.42371,31337462.96,Earth,FALSE,22.09,FALSE
3775182,(2017 LF),0.029144391,0.065168838,32676.42735,12676773.67,Earth,FALSE,24.8,FALSE
3788146,(2017 UJ43),0.007665756,0.017141151,23908.06063,54230219.22,Earth,FALSE,27.7,FALSE
3825038,(2018 KY2),0.009650615,0.021579431,43847.88931,299547.9682,Earth,FALSE,27.2,FALSE
3843422,(2019 OP3),0.020162992,0.045085821,15543.04743,20142360.67,Earth,FALSE,25.6,FALSE
3989088,(2020 BF5),0.02658,0.059434687,35335.89691,44731558.41,Earth,FALSE,25,FALSE
54144295,(2021 JQ3),0.044519982,0.099549705,49694.20897,5204740.143,Earth,FALSE,23.88,FALSE
54158260,(2021 LK5),0.059505208,0.13305769,67210.14503,64638535.18,Earth,FALSE,23.25,FALSE
2613995,613995 (2008 NP3),0.072202956,0.161450717,29455.22199,46888187.89,Earth,FALSE,22.83,FALSE
2066391,66391 Moshup (1999 KW4),1.278070988,2.85785361,71639.59239,11695694.23,Earth,FALSE,16.59,TRUE
2405212,405212 (2003 QC10),0.655473256,1.465682758,99651.24138,21838325.25,Earth,FALSE,18.04,TRUE
2520862,520862 (2014 WG7),0.189040552,0.422707525,63980.64034,49204141.86,Earth,FALSE,20.74,FALSE
3141522,(2002 UK11),0.11131533,0.248908644,45059.57258,27579867.1,Earth,FALSE,21.89,TRUE
3363908,(2006 YM),0.035039264,0.078350176,33521.43413,35272831.21,Earth,FALSE,24.4,FALSE
3655732,(2013 YT102),0.02658,0.059434687,28841.86858,33756377.97,Earth,FALSE,25,FALSE
3669253,(2014 HQ124),0.437074004,0.977327184,83772.39889,64714448.77,Earth,FALSE,18.92,TRUE
3753920,(2016 LU47),0.060891262,0.136157002,68103.64396,72068435.33,Earth,FALSE,23.2,FALSE
3774384,(2017 HU49),0.013321557,0.029787906,30884.11581,36097307.92,Earth,FALSE,26.5,FALSE
3802456,(2018 GQ2),0.116025908,0.259441818,24586.9655,40438498.11,Earth,FALSE,21.8,FALSE
3824061,(2018 JJ1),0.058150704,0.130028927,42918.37385,15597659.81,Earth,FALSE,23.3,FALSE
3824115,(2018 JK3),0.121494041,0.271668934,78433.04287,7531694.081,Earth,FALSE,21.7,TRUE
3825125,(2018 KB4),0.152951935,0.342010925,58639.12572,14591067.4,Earth,FALSE,21.2,FALSE
3836758,(2018 XG2),0.025383703,0.056759685,20542.33118,17733977.19,Earth,FALSE,25.1,FALSE
3838837,(2019 DP),0.025974965,0.058081788,25615.46247,58132583.45,Earth,FALSE,25.05,FALSE
54017227,(2020 KL4),0.042126461,0.094197631,61759.66701,38267824.07,Earth,FALSE,24,FALSE
54054597,(2020 SW3),0.011080388,0.024776501,40527.36181,61200630.9,Earth,FALSE,26.9,FALSE
54055074,(2020 TC2),0.183888672,0.411187571,54960.26962,73230709.76,Earth,FALSE,20.8,FALSE
2612509,612509 (2002 UK11),0.11131533,0.248908644,45059.57259,27579867.08,Earth,FALSE,21.89,TRUE
2370061,370061 (2000 YO29),0.766575574,1.714115092,131918.7819,58393959.62,Earth,FALSE,17.7,FALSE
2408752,408752 (1991 TB2),1.024601475,2.291078547,124836.8377,48191468.72,Earth,FALSE,17.07,FALSE
2523602,523602 (2004 LH),0.466181437,1.042413384,80791.04525,52579233.41,Earth,FALSE,18.78,FALSE
3154508,(2003 KW16),0.253837029,0.567596853,69417.12187,70991860.3,Earth,FALSE,20.1,FALSE
3177202,(2004 FH),0.019255508,0.043056624,28253.28579,48738432.17,Earth,FALSE,25.7,FALSE
3760888,(2016 TZ55),0.010581689,0.023661375,113365.5874,71176312.1,Earth,FALSE,27,FALSE
3772974,(2017 FJ101),0.00581507,0.013002893,35886.67811,45188346.44,Earth,FALSE,28.3,FALSE
3825100,(2018 LC1),0.027832677,0.062235757,24500.81605,4084246.412,Earth,FALSE,24.9,FALSE
3842752,(2019 LB1),0.010581689,0.023661375,26776.06516,19252634.82,Earth,FALSE,27,FALSE
54152395,(2021 LF),0.148783571,0.332690178,145044.197,35404808.25,Earth,FALSE,21.26,FALSE
54191334,(2021 QR3),0.0437074,0.097732718,87447.61793,59813330,Earth,FALSE,23.92,FALSE
2612552,612552 (2003 KW16),0.237987955,0.532157245,69417.1219,70991860.32,Earth,FALSE,20.24,FALSE
3288853,(2005 QA5),0.152951935,0.342010925,22766.30055,70221056.13,Earth,FALSE,21.2,FALSE
3515662,(2010 GZ33),0.088014652,0.196806745,25306.03317,25168753.83,Earth,FALSE,22.4,FALSE
3602157,(2012 FC71),0.024241248,0.054205079,61899.17882,74611753.24,Earth,FALSE,25.2,FALSE
3736501,(2015 XG261),0.065246163,0.145894856,130871.7704,34239374.26,Earth,FALSE,23.05,FALSE
3751531,(2016 GG216),0.063760979,0.142573883,36008.23197,64433223.25,Earth,FALSE,23.1,FALSE
3752409,(2016 HF2),0.016016034,0.03581294,16284.9617,23989194.34,Earth,FALSE,26.1,FALSE
3824057,(2018 JE1),0.278326768,0.622357573,62910.93663,32168864.82,Earth,FALSE,19.9,FALSE
3825124,(2018 LM2),0.032400744,0.072450265,31539.90365,8920059.015,Earth,FALSE,24.57,FALSE
3825428,(2018 MA5),0.014606796,0.03266179,16781.56314,5643986.627,Earth,FALSE,26.3,FALSE
3879275,(2019 UU1),0.002210828,0.004943562,21283.89415,24899320.33,Earth,FALSE,30.4,FALSE
54149827,(2021 KO2),0.006615383,0.014792446,65420.76603,18685748.58,Earth,FALSE,28.02,FALSE
2517829,517829 (2015 RL82),0.560473362,1.253256538,47969.35459,28574487.49,Earth,FALSE,18.38,FALSE
2523732,523732 (2014 PG51),0.194336768,0.434550225,42982.039,44967942.87,Earth,FALSE,20.68,TRUE
3742056,(2016 CD31),0.011080388,0.024776501,65573.94825,66432796,Earth,FALSE,26.9,FALSE
3753473,(2016 JN34),0.22108281,0.494356193,84705.0756,54372744.31,Earth,FALSE,20.4,FALSE
3753692,(2016 LO1),0.023150212,0.051765448,38215.75208,31800580.68,Earth,FALSE,25.3,FALSE
3753870,(2016 LV10),0.063760979,0.142573883,94445.11225,50960062.94,Earth,FALSE,23.1,FALSE
3765014,(2016 XF),0.023150212,0.051765448,34768.06181,11430548.88,Earth,FALSE,25.3,FALSE
3794971,(2017 YP1),0.019255508,0.043056624,48334.26015,45971538.53,Earth,FALSE,25.7,FALSE
3825001,(2018 KP1),0.02658,0.059434687,10725.90135,16807789.85,Earth,FALSE,25,FALSE
3825006,(2018 KQ1),0.053034072,0.118587791,40245.87733,12151478.31,Earth,FALSE,23.5,FALSE
3825060,(2018 LC),0.021016238,0.046993737,20460.97341,6619015.682,Earth,FALSE,25.51,FALSE
3825167,(2018 LF4),0.038419789,0.08590926,37193.86482,16154893.93,Earth,FALSE,24.2,FALSE
3825246,(2018 LY5),0.04534767,0.101400473,20366.24879,32395397.57,Earth,FALSE,23.84,FALSE
2162120,162120 (1998 SH36),0.211132445,0.472106499,44757.03223,28290867.39,Earth,FALSE,20.5,TRUE
2467351,467351 (2003 KO2),0.225193047,0.50354696,75422.88164,63207980.37,Earth,FALSE,20.36,TRUE
2508786,508786 (2000 BL19),0.278326768,0.622357573,63325.32038,54679657.5,Earth,FALSE,19.9,FALSE
2508997,508997 (2005 FL4),1.077841687,2.410127282,86880.83806,41289848.52,Earth,FALSE,16.96,FALSE
2516155,516155 (2016 DP),0.246919266,0.552128263,53325.69287,58553245.92,Earth,FALSE,20.16,TRUE
3653193,(2013 UV3),0.011602591,0.025944182,83601.73413,33836302.36,Earth,FALSE,26.8,FALSE
3771605,(2017 EE23),0.11656146,0.260639347,89904.12409,74570240.26,Earth,FALSE,21.79,FALSE
3795080,(2017 YH5),0.116025908,0.259441818,54666.11108,35722629.87,Earth,FALSE,21.8,FALSE
3824992,(2018 KE1),0.025383703,0.056759685,58338.82247,4138426.946,Earth,FALSE,25.1,FALSE
3825059,(2018 LB),0.016770846,0.037500752,26451.02961,821457.2529,Earth,FALSE,26,FALSE
3825155,(2018 LO3),0.021113245,0.04721065,16275.8384,7948157.617,Earth,FALSE,25.5,FALSE
3825429,(2018 MB5),0.036690614,0.082042707,18109.4392,26724730.37,Earth,FALSE,24.3,FALSE
54054528,(2020 SK2),0.030517923,0.068240151,74094.42066,66715213.41,Earth,FALSE,24.7,FALSE
54104268,(2021 AT),0.013949382,0.031191767,45499.52443,29270349.43,Earth,FALSE,26.4,FALSE
3154520,(2003 LH),0.024241248,0.054205079,59207.57116,58742054.5,Earth,FALSE,25.2,FALSE
3776112,(2017 MD7),0.201629919,0.450858206,63796.68655,48869946.86,Earth,FALSE,20.6,FALSE
3825168,(2018 LG4),0.010581689,0.023661375,30096.76162,1775412.846,Earth,FALSE,27,FALSE
3825517,(2018 NE),0.053034072,0.118587791,26703.02394,6817589.98,Earth,FALSE,23.5,FALSE
3892309,(2019 VF1),0.066765941,0.149293183,91311.59549,38793019.55,Earth,FALSE,23,FALSE
54131587,(2021 ER4),0.010012787,0.022389272,61861.87318,21691164.37,Earth,FALSE,27.12,FALSE
54138713,(2021 HF1),0.0071541,0.015997053,17094.55116,12773828.96,Earth,FALSE,27.85,FALSE
54215642,(2021 UB10),0.027704797,0.06194981,20471.94158,53000814.55,Earth,FALSE,24.91,FALSE
2529753,529753 (2010 MF1),0.319561887,0.714562102,81937.24166,72913375.01,Earth,FALSE,19.6,TRUE
3264549,(2004 YD5),0.003669061,0.008204271,80844.8515,11249244.32,Earth,FALSE,29.3,FALSE
3483887,(2009 YS),0.023150212,0.051765448,25639.26432,57383131.15,Earth,FALSE,25.3,FALSE
3565392,(2011 JB10),0.030517923,0.068240151,45091.84058,50108724.59,Earth,FALSE,24.7,FALSE
3666677,(2014 FR37),0.069912523,0.156329154,30517.49237,73943118.74,Earth,FALSE,22.9,FALSE
3770988,(2017 EH1),0.058419115,0.130629113,52651.34104,14457467.57,Earth,FALSE,23.29,FALSE
3771628,(2017 FW2),0.020162992,0.045085821,32136.238,55646685.27,Earth,FALSE,25.6,FALSE
3825063,(2018 LJ),0.152951935,0.342010925,103755.9808,20739176.11,Earth,FALSE,21.2,FALSE
3825166,(2018 LE4),0.046190746,0.103285648,48460.91638,5651172.68,Earth,FALSE,23.8,FALSE
3825234,(2018 LR5),0.038419789,0.08590926,31418.1454,17345954.03,Earth,FALSE,24.2,FALSE
54235431,(2022 AL),0.009606274,0.021480282,26807.29694,67206239.22,Earth,FALSE,27.21,FALSE
2539694,539694 (2016 TE93),0.146067964,0.326617897,54669.22058,50098670.94,Earth,FALSE,21.3,FALSE
3183834,(2004 LB),0.127219879,0.284472297,66281.40118,18959525.38,Earth,FALSE,21.6,TRUE
3553152,(2010 XF11),0.023150212,0.051765448,35742.97888,17945737.1,Earth,FALSE,25.3,FALSE
3617715,(2012 VU76),0.019255508,0.043056624,61250.21439,67110949.71,Earth,FALSE,25.7,FALSE
3719320,(2015 KN18),0.053034072,0.118587791,44816.11587,37188615.42,Earth,FALSE,23.5,FALSE
3748487,(2016 FV13),0.018388867,0.041118757,32823.86072,22567025.87,Earth,FALSE,25.8,FALSE
3766069,(2016 YR),0.009650615,0.021579431,19459.1217,17621012.32,Earth,FALSE,27.2,FALSE
3819744,(2018 JL),0.192555078,0.430566244,45112.96108,28769228.27,Earth,FALSE,20.7,FALSE
3825102,(2018 LG1),0.058150704,0.130028927,41649.04316,7402075.097,Earth,FALSE,23.3,FALSE
3825121,(2018 LK2),0.291443905,0.651688382,65956.02769,68557700.93,Earth,FALSE,19.8,FALSE
3825134,(2018 LU2),0.011602591,0.025944182,35136.90186,593261.1258,Earth,FALSE,26.8,FALSE
3825140,(2018 LE3),0.139493823,0.311917671,90607.03088,21859252.78,Earth,FALSE,21.4,FALSE
3825238,(2018 LT5),0.026215309,0.058619212,67707.12881,3553992.214,Earth,FALSE,25.03,FALSE
54104251,(2021 AK),0.037201031,0.083184034,66699.90594,58722042.42,Earth,FALSE,24.27,FALSE
54158069,(2021 LW3),0.064055286,0.143231975,42481.54629,11906050.03,Earth,FALSE,23.09,FALSE
54194348,(2021 RX5),0.047924212,0.107161795,19961.13123,71628762.38,Earth,FALSE,23.72,FALSE
3127403,(2002 LD31),0.152951935,0.342010925,63823.5326,65512876.24,Earth,FALSE,21.2,FALSE
3558381,(2011 EC12),0.018388867,0.041118757,61258.15882,69375749.35,Earth,FALSE,25.8,FALSE
3638630,(2013 KA2),0.167708462,0.375007522,78627.98155,42637692.7,Earth,FALSE,21,FALSE
3825031,(2018 KS2),0.080270317,0.179489885,64740.86084,19542583.27,Earth,FALSE,22.6,FALSE
3892776,(2019 VF5),0.008405334,0.018794898,109786.49,66141682.79,Earth,FALSE,27.5,FALSE
2162474,162474 (2000 LB16),0.555334912,1.241766613,106202.4418,41560947.64,Earth,FALSE,18.4,TRUE
2204232,204232 (2004 DG2),0.535247906,1.196850702,58754.00535,65615335.88,Earth,FALSE,18.48,FALSE
3468525,(2009 SK104),0.350392641,0.783501764,27324.3394,12135317.46,Earth,FALSE,19.4,FALSE
3643996,(2013 LX28),0.116025908,0.259441818,80995.3577,64319561.72,Earth,FALSE,21.8,FALSE
3781461,(2017 RZ15),0.010105434,0.022596438,32250.71099,41996743.55,Earth,FALSE,27.1,FALSE
3825045,(2018 KF3),0.2658,0.594346868,60314.403,53634543.64,Earth,FALSE,20,FALSE
3825131,(2018 LR2),0.016770846,0.037500752,35448.48979,1509120.828,Earth,FALSE,26,FALSE
3825136,(2018 LT2),0.050647146,0.113250461,15680.63228,39226318.05,Earth,FALSE,23.6,FALSE
3825287,(2018 LM15),0.021113245,0.04721065,69628.80759,2187427.385,Earth,FALSE,25.5,FALSE
3413073,(2008 LA),0.063760979,0.142573883,45367.3983,10683529.28,Earth,FALSE,23.1,FALSE
3515471,(2010 GE30),0.048367649,0.108153351,12413.37227,70024242.46,Earth,FALSE,23.7,FALSE
3711785,(2015 DP155),0.127219879,0.284472297,15897.62298,3444542.179,Earth,FALSE,21.6,TRUE
3824094,(2018 JS2),0.088014652,0.196806745,25863.4174,32314446.04,Earth,FALSE,22.4,FALSE
3824998,(2018 KH1),0.110803882,0.247765013,41733.44364,44749732.9,Earth,FALSE,21.9,FALSE
3825160,(2018 LQ3),0.092162655,0.206081961,75722.85884,4671031.611,Earth,FALSE,22.3,FALSE
3825163,(2018 LW3),0.016770846,0.037500752,33889.7338,1401029.844,Earth,FALSE,26,FALSE
3825437,(2018 MH5),0.036690614,0.082042707,54832.71291,9000293.035,Earth,FALSE,24.3,FALSE
3840784,(2019 GF1),0.008405334,0.018794898,4191.339514,7885396.06,Earth,FALSE,27.5,FALSE
54156743,(2021 LA2),0.035363478,0.079075142,62327.48436,45014509.66,Earth,FALSE,24.38,FALSE
2518469,518469 (2005 LH8),0.483676488,1.081533507,41414.131,45932897.1,Earth,FALSE,18.7,FALSE
3292345,(2005 TB15),0.334622375,0.748238376,94975.45523,20388733.42,Earth,FALSE,19.5,FALSE
3753623,(2016 LB),0.073207399,0.163696721,69349.60598,32386248.28,Earth,FALSE,22.8,FALSE
3763973,(2016 WT1),0.018388867,0.041118757,89956.71773,72611584.72,Earth,FALSE,25.8,FALSE
3780740,(2017 QW1),0.015295194,0.034201093,11568.06787,20073785.31,Earth,FALSE,26.2,FALSE
3801934,(2018 EJ4),0.141434375,0.316256878,22258.47375,2136068.148,Earth,FALSE,21.37,TRUE
3825240,(2018 LU5),0.050647146,0.113250461,18114.13859,27987196.52,Earth,FALSE,23.6,FALSE
3837784,(2019 AR8),0.021113245,0.04721065,47535.52257,57078789.44,Earth,FALSE,25.5,FALSE
3841900,(2019 JD7),0.11131533,0.248908644,29541.43505,32029097.44,Earth,FALSE,21.89,FALSE
3842898,(2019 LK6),0.042126461,0.094197631,55594.93992,18896427.81,Earth,FALSE,24,FALSE
54152394,(2021 KH3),0.142743052,0.319183166,68129.46497,71619582.87,Earth,FALSE,21.35,FALSE
54160169,(2021 LU6),0.034558507,0.077275172,38387.77123,28281015.31,Earth,FALSE,24.43,FALSE
2520585,520585 (2014 OA2),0.133215567,0.297879063,9524.64231,52087930.86,Earth,FALSE,21.5,FALSE
2523747,523747 (2014 US192),0.46190746,1.032856481,113794.9132,56560134.23,Earth,FALSE,18.8,FALSE
3183847,(2004 LO2),0.02658,0.059434687,52537.97409,9769731.608,Earth,FALSE,25,FALSE
3730572,(2015 TK237),0.080270317,0.179489885,84905.13979,68904449.66,Earth,FALSE,22.6,FALSE
3765016,(2016 XE),0.006089126,0.0136157,11685.50707,23253125.13,Earth,FALSE,28.2,FALSE
3825022,(2018 KL2),0.121494041,0.271668934,32224.09223,38063014.57,Earth,FALSE,21.7,FALSE
3825086,(2018 LK),0.118728499,0.265484994,44731.55025,2930768.116,Earth,FALSE,21.75,TRUE
3825156,(2018 LV3),0.013321557,0.029787906,40046.55013,329835.2687,Earth,FALSE,26.5,FALSE
54248967,(2022 EK1),0.03094247,0.069189466,28398.11649,12437737.08,Earth,FALSE,24.67,FALSE
